Username,Like_Count,Created_At,Comment
navalrowdy,0,2024-11-01 11:03:10,🕉️ ☪️🪯✝️❤️🙏
mr___jaswant__rajput__up40,0,2024-11-01 10:25:55,Laudafirullah😡😂
dinath121,0,2024-11-01 09:57:06,😍😍😍
hindu_kamalsahu_,0,2024-11-01 09:29:32,Fatwa jari hoga....
arruuuuu_29,6,2024-11-01 09:17:46,
nasrinomar64,0,2024-11-01 08:19:02,Why is he doing that… he is a Muslim
sunil_triupra,0,2024-11-01 07:53:30,🕉️🕉️🕉️🔥🔥🙏🙏
sandhyaraj2935,0,2024-11-01 07:30:19,❤️❤️❤️❤️❤️❤️
_shahbazzz_s1nx_,8,2024-11-01 07:21:30,Astagfirullah 😡😡😡😡😡😡
wiyansabil,6,2024-11-01 07:18:24,Syirk is the biggest sins that Allah never forgive.
raksharma7322,0,2024-11-01 06:43:57,
r_i_y_a7554,0,2024-11-01 06:27:56,❤️
azarqureshi5,0,2024-11-01 06:11:22,What religion does he follow
samii_r88,0,2024-11-01 05:41:09,☪️ANCER crying in the corner 😂😂
offx.md_adnan,0,2024-11-01 04:16:12,Astagfirullah
rizvan_hyc,0,2024-11-01 02:36:24,Hidayat de Allah srk ko
mrcharan978,0,2024-11-01 01:31:41,🙏🙏
8426ikramkhan,0,2024-10-31 21:11:01,😡😡😡😡😡😡😡😡
jimmykapoor98,2,2024-10-31 20:39:34,BkL srk apna nam change kar
taslim_shaifi_81,0,2024-10-31 17:57:05,Astagfirullah
sk.chodhury,0,2024-10-31 17:46:26,Hera hai
salahuddinshaika0404,0,2024-10-31 17:15:28,Inko yah sab kuchh karna hi padta hai actor logon Ko😂
mr._sahil__sufi_17,1,2024-10-31 15:25:45,Jab huzoor ki shan me gustakhi hoti hai tab kaha hote hai aap log king Khan bataiye😢
arman_________sheikh,52,2024-10-31 15:16:06,Toba Astagfirullah 🙏🙏
su_bhash4582,0,2024-10-31 15:07:35,Jay Ho Shahrukh bhai
huzaifa_badshah82,0,2024-10-31 14:14:38,Lanat ho
ajaykumarsingh150876,0,2024-10-31 14:04:51,🌷🌷🌷🌷🌷🌷🌷🙏🙏🙏🙏
rrrrr.rr6984,0,2024-10-31 12:38:19,❤️❤️❤️❤️🕉️🕉️🕉️🕉️🙏🙏😍😍😍😍😍🙏🙏🔥🕉️🕉️🕉️🕉️😍😍😍😍
sayam_1x,21,2024-10-31 11:00:43,Hate button >>>>>>
md6726danish,0,2024-10-31 09:11:52,Bhai aa gya main 😡😡😡
vishal_chaudhary_official_02,0,2024-10-29 18:29:57,They know that the first religion is humanity therefore they are so blessed in life with everything
mado095555,0,2024-10-29 12:57:26,🤮🤮🤮
xx_chocolet_boy_xx0,0,2024-10-29 12:44:44,लगता है लॉरेंस भाई का फोन आया था😂
waseem_offi,0,2024-10-29 12:07:25,Astagfirullah
farrushasha,0,2024-10-29 11:11:57,Srk sar pagal ho gye kya aap na hi aap Muslim me ho na hi Hindu sar mahabharata AK  hona chiye sar only Deen allha god is one .one is god allha
shaisfak,0,2024-10-29 10:22:30,That's we call unity🕉️🕉️🕉️☪️☪️☪️☪️☪️🧡🧡🧡🧡🧡🤍🤍🤍🤍🤍🤍💚💚💚💚💚💚
ekramhussaien,0,2024-10-29 09:59:57,😢😢😢😢😢
zaimilkhan,0,2024-10-29 08:59:01,In logo ka koai dharam iman nhai ho ta hai
samirhalder632,0,2024-10-29 03:30:29,917449988910
khadija_4856_,0,2024-10-28 22:53:22,مبغوش يتفهملي هد ناس كيعبد لعاب لكيصوب هما بيديهم 😂😂
parmveertiwari,0,2024-10-28 17:12:57,🕉️🕉️🕉️🕉️
mousum5305,0,2024-10-28 16:30:55,🙏
naveed758802,0,2024-10-28 14:32:59,😍😍😍😍😍
_yash_kapoor_official,0,2024-10-28 11:52:37,Ye side srk ki wife ese naak q ungli mari hai jaise isne cocain krii ho😂😂😂😂😂
narenbiswas143,0,2024-10-28 05:08:12,🕉️🕉️🕉️❤️🙏🙏
decent_navab,0,2024-10-28 00:08:59,Sirf name ke khan hai 😡
vidya_kadam_433,0,2024-10-27 18:09:31,❤️❤️❤️🙏🙏🙏🙏
geeth_asharan,0,2024-10-27 18:07:29,❤️❤️
sorif__king0909,0,2024-10-27 17:20:34,Tu kamina ha be sale
alhaja_asake,0,2024-10-27 16:29:16,❤️❤️❤️❤️❤️❤️❤️❤️
mohdimran6665ffg,0,2024-10-27 16:12:48,😡😡😡
hinaimran633,0,2024-10-27 15:45:49,Kya ye muslim h?
yami_ouj,0,2024-10-27 14:54:55,Musulmán 😂
x_sanawaz,0,2024-10-27 14:47:29,😡
joelleflenkton,0,2024-10-27 14:05:06,Isn't Shahrukh Khan a Muslim?
normahwah8351,0,2024-10-27 10:28:01,"MR KHAN....ONLY ALLAH ""GOD"" IN THE 🌎 NOT THE ""STONE""🪨"
shusansingfans,0,2024-10-27 09:45:47,Toleransi
mode_2.000,0,2024-10-23 10:45:18,Ye hindustan hai janab yaha par hinduo ki saskrati poore duniya me vikhyat hai .🕉️🕉️
joko_purnomo91,0,2024-10-23 08:11:38,Karong kan
apurbasangakara,0,2024-10-23 07:35:40,Muslim kaha ho😂😂
fumarova,0,2024-10-23 06:05:10,Astagfirullah.. You're Muslim...
5tretayug,4,2024-10-23 05:54:04,Jay Ganapathi Bappa Morya ❤️❤️❤️❤️❤️❤️❤️❤️❤️
fizu8060,0,2024-10-22 18:42:49,Astagfirullah 😳 chan paiso k liye kon itna gir sakte hai 😟
um1anas_,0,2024-10-22 17:25:20,كيف كذا 🔥
khan.imran000876,0,2024-10-22 17:21:18,Religion has become bollywood character 🔥🔥 wake up world educated class
yuqieez_han81,0,2024-10-22 13:32:31,Respecting other religions does not mean participating in their worship
manjitchauhan74,0,2024-10-22 08:50:12,Sabhi muslim bicott  kro iskaa😂😂😂😂
palestine_see,0,2024-10-22 08:03:30,Acting I guess
palestine_see,0,2024-10-22 08:02:07,Astagfirullah.  Repent
farukhjon4646,0,2024-10-22 07:49:27,🤦‍♂️🤦‍♂️🤦‍♂️shirk
anash___ali_,0,2024-10-22 05:39:39,Agar yah sab nahin karoge  to mar jaaoge kya😡
vishnu_singh_rajawat,0,2024-10-22 03:52:22,😍
vishnu_singh_rajawat,0,2024-10-22 03:52:21,😍
saveanimals6576,0,2024-10-22 02:18:41,Srk Higa apne ghr p 🕉️y to hath jodna pdega 🕉️🕉️🕉️🕉️🕉️
balinkshupp,0,2024-10-21 23:24:29,Astagfirullah 🙂
bia.aleee,0,2024-10-21 22:50:17,Dunya to kamali tumne ye dikhawa kr k... mgr akhirat ka sauda krlya.sad!
santoshkumar1345,0,2024-10-21 22:02:40,🙏🕉️
almajhool_54552,0,2024-10-21 20:13:00,Do you know guys shahruk khan sai iam muslim but he dont pray. How is that really shame of you chi chi. No pray no muslim ok
rahulbhatt406,0,2024-10-21 20:01:56,❤️
rukhsar30489,0,2024-10-21 19:20:11,Rich people don't have any religion.and poor people have only religion 😂
gullalai_611,0,2024-10-21 16:44:10,Or shirk krna sab s bara zulm hai (Quran)
shayma_writes,0,2024-10-21 13:30:09,Astagfirullah
raviviroju,0,2024-10-21 13:28:14,🕉️🕉️🕉️🙏
lx_akash_11,0,2024-10-21 05:50:23,🕉️🕉️🙏🕉️🙏🙏
asharajpurohit947,0,2024-10-21 05:05:58,Pahle to Hindu mandiron mein Anya samuday ke logon Ko nahin aane Diya jata tha Jay Shri Ram Jay Ganpati Bappa morya 🙏🏼🙏🏼🕉️🔱🚩
kanhiyadadpur,0,2024-10-21 01:37:13,🚩🚩🚩🚩🕉️
ratna.indah.p,0,2024-10-21 00:45:26,Astaghfirullah.. musyrik
arie_46full,1,2024-10-20 20:42:46,Lakum dinukum waliadin
dunya_389,0,2024-10-20 19:11:36,"Για χρήματα, ακόμη και ο Shahrukhan πουλάει την τιμή του και πιστεύει τι είναι τώρα SIK Hindi Hindu 🤮"
siham_chouitri__,0,2024-10-18 01:25:40,So why you tell the whol world that you're muslim ???? You're not
xz.963.zx,0,2024-10-17 23:03:10,فمصير الكفار من النصارى الخلود الأبدي في نار جهنم ويدل لهذا قول الله تعالى: إِنَّ الَّذِينَ كَفَرُوا مِنْ أَهْلِ الْكِتَابِ وَالْمُشْرِكِينَ فِي نَارِ جَهَنَّمَ خَالِدِينَ فِيهَا {البينة:6}، وقول الله تعالى: وَمَن يَبْتَغِ غَيْرَ الإِسْلاَمِ دِينًا فَلَن يُقْبَلَ مِنْهُ وَهُوَ فِي الآخِرَةِ مِنَ الْخَاسِرِينَ {آل عمران ...
mdinjamulh955,0,2024-10-17 21:15:07,Ht reee?
ankit_4299_pal,0,2024-10-17 19:25:31,Bharat me rahta hai to jay shree ram bolna Banta hi hai
afreenkhan8684,0,2024-10-17 18:42:09,Astagfirullah 😡
golu_tabassum_55,0,2024-10-17 18:30:26,Astagfirullah srk
mc__staaannn,0,2024-10-17 18:21:01,Allah 👆
mc__staaannn,0,2024-10-17 18:20:49,👆
simpleboy_78888,0,2024-10-17 18:05:38,Jitna vi dan kare ye log fir vi jahannum main Jaye ga ye sirik guna ka koi maf nahi
raviraviuk551,0,2024-10-17 17:21:09,❤️❤️❤️❤️🕉️🕉️🙏🙏🙏😂😂
akcilsyd,0,2024-10-17 17:11:43,Rabbim doğruyu göstersin. Resmen bile bile şirk.
amhbud,0,2024-10-17 17:06:44,Astagfirullah
sahil717raza,0,2024-10-17 16:48:09,Ye konsi movie hai 🤔
norhaslinda_maktar,0,2024-10-17 15:51:10,😇
lalit_mili_07,0,2024-10-17 15:35:10,❤️🕉️
_.pratyush_ranjan_,0,2024-10-17 15:30:22,THIS IS LEGEND 👏.. BCZ LEGEND RESPECT EVERY RELIGION ☯️.❤️🙌
vikramraval2992,2,2024-10-17 15:29:15,🙏🙏🙏🤲🤲🤲👌👌👌👍👍👍🙏🙏🕉️🕉️🕉️💚💚💚💚❤️❤️❤️
fozxzx1,0,2024-10-17 15:28:19,الحمدلله الذي عافانا مما ابتلاهم وفضلنا على كثير من خلقه تفضيلا آمين يارب العالمين 🙌
fozxzx1,0,2024-10-17 15:27:57,سبحان الله والحمد لله والله أكبر ولا حول ولا قوة إلا بالله العلي العظيم آستغفر الله العظيم واتوب إليه الحمدلله 🙌
hulyamadan1453,0,2024-10-17 15:21:22,😡😡😡😡😡🤮🤮🤮🤮🤮
rishiraj__03,0,2024-10-17 13:32:12,Respect All religions ❤️
____mim____18_,0,2024-10-17 13:27:46,Astaggirullah
l_ora_12,0,2024-10-17 13:12:51,Fame & Money is the highes goddes 🤣
ishratparween547,3,2024-10-17 13:09:18,Bhulo mat Allah ko muh bhi dekhana hai pais
kartik1237187,0,2024-10-17 12:55:56,Very nice 🙏❤️
galuh_dj_549,0,2024-10-17 12:21:40,Apa sih SRK ni muslim kok gtu
iam_mr_akash07,15,2024-10-17 12:15:01,Astagfirullah
liladharsoni_,0,2024-10-17 12:10:20,लॉरेंस बिश्नोई के दर से पूजा पाठ चालू
juma_saranani,0,2024-10-17 12:00:37,There is no God but Allah
i_qm___thakur_kiran__alone_,0,2024-10-17 11:46:03,❤️❤️😍😍😍😍😍
sidratulqalbi,0,2024-10-17 09:25:53,"Di suruh toleransi aja, eeh malah kolaborasi....😒"
_waheat_,0,2024-10-17 09:19:42,haramghor
emranali3,2,2024-10-17 09:19:00,Sold his soul for this temporary life
iqbapervez,0,2024-10-17 08:57:52,Participation in such Hinduata functions is the Muslim's actors life insurance policy.
sadik_ahmed_1,0,2024-10-17 08:28:06,😂😂
banarsi_babu_2.o,0,2024-10-17 08:27:04,🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺
banarsi_babu_2.o,0,2024-10-17 08:26:57,🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺
somanamajid,0,2024-10-17 07:06:11,Musalman buton ko ni pojty
taharabadkargirish,0,2024-10-16 10:11:25,Aise hi Aadarsh khade karo yahi Bhartiya Muslim ki shan hai jo duniya me sabse alag hain
biipk2__love_,0,2024-10-16 07:13:08,😍🙏🕉️
anshul_n88t,0,2024-10-16 06:45:07,It is the clear difference a Muslim and a hindu person.... Saala ram ke naam pe gunde Bane hue hai sab ki sab 🙏
mutiara_pearls2,0,2024-10-16 06:27:46,Aku pelik la dia ni sat pi mekah sat dia sembah natang ni... Mana satu dia nak ni
jishan__khan__166,0,2024-10-16 04:59:40,👿👿👿👿
afarin_ow,0,2024-10-16 04:46:59,Mr. Khan it is a sinful SHIRK. Repent from Allah SWT to forgive you for wrongdoing practice.
hello.purple.20,0,2024-10-16 04:23:05,Astaghfirullah 🥺
rajayadav0985,0,2024-10-16 03:09:56,Kis kis Sandeep Reddy wanga ko notice kiya 😍😍😍😂😂😂
pintu_9792,0,2024-10-16 01:57:07,😍😍❤️❤️❤️🙏srk😘😘
sapatuni,0,2024-10-16 00:46:37,Lakukan semua yang mau engaku lakukan. Sesungguhnya semua ada perhitungannya disisi Allah
nadiajutt_786,0,2024-10-15 23:51:26,😠😠
sherazadesherazade12_,0,2024-10-15 23:24:49,He is a Joke
farhan40461,0,2024-10-15 22:12:46,Itu karena uang 💸
soufyan__laghmam,0,2024-10-15 21:33:46,Is not Muslim
flowers_motif,0,2024-10-15 20:41:12,الحمد لله على نعمة الإسلام
tafalkayt,7,2024-10-15 20:36:45,أليس شاهروخان مسلم ؟؟
jelwa_19,0,2024-10-15 20:34:20,استغفرالله واتوب الیه🤲
rojindilar_rose,0,2024-10-15 18:57:50,"Respekt für andere Religionen zu zeigen bedeutet nicht, deren Symbole oder Rituale zu verehren. Es ist durchaus möglich, Achtung zu erweisen, ohne die eigenen Glaubensüberzeugungen zu verletzen. Indem man fremde Praktiken übernimmt, riskiert man, die eigene Religion zu missachten. Respekt sollte so gezeigt werden, dass der eigene Glaube gewahrt bleibt."
lovevaibhav1103,2,2024-10-15 18:13:09,Celebrities have no religion. Name Fame Money ke aage  inhe kuch nahi dikhta. Majhab bhi nahi. Or else a true Muslim man will never ever bow down to an idol. Biggest crime 👎🏽
nazim1877,0,2024-10-15 18:04:45,Chii chii ase logo ki wajah se islam khatre Mai hai aur non Muslim kuch bhi keh dete hai in logo ki wajah se astagfirullah🙏
anil_keroba____765,0,2024-10-15 17:58:49,👏👏👏👏
m4rssb4r,0,2024-10-15 16:32:12,Lanat ✋🏿
najat9281,0,2024-10-15 15:59:16,🔥
rinki2765,0,2024-10-15 15:52:25,Ab inko dekh ke kuch muslim bhai log jal mar ke khakh ho jayega aur Sherif aur Sherif galat bat aur galat soch leke aayenge 😐😐😐😒😒😒
dhritiman_fcb,0,2024-10-15 15:33:31,Respect all religion🙏
memunahanif,0,2024-10-15 13:40:00,Shirk
tuba_0411,0,2024-10-15 13:21:07,Why he do do...Allah gives him sooooo much in this world. I respect the Festival but no need to be part of it as a muslim
mash_888,0,2024-10-15 13:02:30,إسلام بالأسم فقط
inayatkhan__47,0,2024-10-15 13:01:36,😂😂😂😂😂
aayush78369,0,2024-10-15 11:23:40,😂😂😂😂
malikfahadfahad86,0,2024-10-15 11:03:42,Haram khor chotiya khi ka 😡😡😡😡
sakkapatdsdsdwd,0,2024-10-15 10:18:24,Qufr
arifakhatoon2627gmail.com5,0,2024-10-15 09:49:04,Shirk
us_ama8943,0,2024-10-15 09:36:37,Beshumar lanat
tasleem4you,0,2024-10-15 09:26:54,Yeh Log Paise Ke Pujari Hain Bas Inko Dharam Se Koi Lena Dena Nahi
zara.naz1,0,2024-10-15 08:52:39,Astaghfirullah tuba tuba.. May Allah guide him to the right path ameen..he is a shirk #bycoytshirk
thera0115,0,2024-10-15 08:20:11,Isn’t he a Muslim ? Why is he performing  hindu religious rite? This is unacceptable in Islam.
nichiy.27,0,2024-10-15 07:49:26,"Mr. Shahrukh, what are you doing? Mixing religious mortar. Allah doesn't like it. Tolerance of other religions is allowed. But not following the teachings of these religion. Realize that Allah does not like it. Lakum dinukum waliyadin QS. Al kafirun."
thakarpandit,0,2024-10-15 07:33:45,Nashedi Khandan 😂😂😂
loverboy88659,0,2024-10-15 07:21:57,Lanat is kutty per
its___martuja___,0,2024-10-15 05:47:42,😡😡
its___martuja___,2,2024-10-15 05:47:39,Astagfirullah
pardeepsingh97283104,0,2024-10-15 05:06:05,❤️❤️
sananaz_987,0,2024-10-13 16:00:44,We muslim don't care because we don't consider him as a muslim Atleast i am jo shirk karta ha wo muslim nahi naam rakh lyny say koi musalman nahi ho jata.
shuaibsidd___,0,2024-10-13 15:43:05,Astagfirullah
tufanuyhgur24,0,2024-10-13 15:36:18,Ye  peysakeliye sab kuch kartahee
akashmohanta08,0,2024-10-13 15:33:23,🕉️🕉️🕉️😍
mr_munajir_074_,0,2024-10-13 15:30:53,Astagfirullah 🙂🙂
sakesh_0.2,0,2024-10-13 15:08:31,🫡🫡
diamond78600,0,2024-10-13 14:51:49,This guy needs to say he is Hindu not Muslim. Don’t mix things.
fullmoon4811,0,2024-10-13 14:50:12,May Allah show and guide you to the right path.. this is Haram brother
_bonjourno,0,2024-10-13 14:47:23,Shirk ...
muslim_girl_i_am229,0,2024-10-13 14:11:40,Ab kuch logo Raushgulla lika ga😂😂😂
_babu_saheb9379,0,2024-10-13 13:49:45,Bhai dil khush kr diyaa isne
imkhurshid.rashidi,0,2024-10-13 13:42:46,Shirk Astaghferollah
_sadiia.ak,0,2024-10-13 13:23:59,😏😏
_shen_aaaz_,0,2024-10-13 12:44:31,Please somebody tell him to remove his surname 😂
irfan3891ansari,0,2024-10-13 12:32:38,Allah maaf nahin karenge
letzgetthisdone,0,2024-10-13 12:31:59,Jai Shree Ram 🙏❤️🕉️
asoo12_20,0,2024-10-13 12:24:57,ان تحبط اعمالكم وانتم لا تشعرون ..
mrs.humaimran84,0,2024-10-13 12:24:22,Srk KO pata Nahi ki mai kin hu ada Hindu ada Muslim
sultan_khan_0229,0,2024-10-13 11:45:08,Nachniyon ka koi dharm nhi hota
pipittaervibeauty,0,2024-10-13 11:35:28,"Kamu mendapatkan respek dari orang hindu atas toleransimu dalam menghargai budaya dan adat, tapi toleransimu menyalahi akidah islam yang itu adalah agamanu sendiri, kalo toleransi mengikuti agama lain itu baik Rasulullah pasti sudah lebih dulu melakukannya tapi Rasulullah justru mengajarkan untuk menyelisihi kebiasaan orang-orang yang tidak beriman kepada pada AllAh, atau nabi Ibrahim pasti lebih dulu menghargai patung2 ayahnya tidakkah kamu belajar tentang akidahmu sendiri SHR Khan"
deeepak19ku,0,2024-10-13 11:14:14,Allah koma me chala gya kya be 😂😂😂
babyyesmin9,0,2024-10-13 10:11:53,"Respect all religions ,but this is not correct.... Naujubillah......"
lightsart226,0,2024-10-13 10:03:05,Aby srk shram kro 2 mint nhi lgty apna eman bech dete hoo kisi hindu actor ko dekha hai jo koi kisi msjid m aya hoo
nk___raheem,14,2024-10-13 09:40:13,Astagfirullah
noora_kareem2,0,2024-10-13 09:24:57,Isn't Shah Rukh Khan a Muslim?
hina.9159,11,2024-10-13 09:11:17,Astagfirullah
ayaalmorshdii,0,2024-10-13 09:06:54,اية الهبل دة دة شرك بالله والعياذو بالله
capitalspaces90,0,2024-10-13 09:06:51,Its not allowed in Islam....
gchaurasia831999,0,2024-10-13 09:05:08,Jay Ganpati Bappa Moriya Jay buddhdev ki
ravin_sahu_94,0,2024-10-13 08:29:58,सिर्फ अल्लाह के सामने झुकने वाले अब भगवान के सामने भी झुकते हैँ
danusha_roy_rymbai,0,2024-10-13 07:40:57,👏
tahamadni.tm,0,2024-10-13 07:26:46,🖕🏻🖐🏻
anonymous_nader_,0,2024-10-13 06:49:54,Yeh akela poora Hindus ko chutiya bna rha hai.😂
sayeda_sahar_fatima_abidi_72,0,2024-10-13 06:05:55,Jo log keh rahe hai ye kaise muslim hai..... to bhai ye aise muslim h hai jo har dharm ki respect karte hai jo aap logo se nahi ho pata
mazhar.abbasi.336,19,2024-10-13 05:37:07,Astaghfirullah 😑
_salma_official54,0,2024-10-13 05:12:57,Astagfirullah
mohd_ravish__,0,2024-10-13 05:09:32,😂😂😂 chutiya
atharsultan76,0,2024-10-13 04:33:42,Laanat ho aise musalman per
ayaan_animations_3,0,2024-10-13 04:15:58,Inlogo ko to musalman khete huye bhi tan badan mw agg lag jati hai
dishapatel123123123,0,2024-10-12 08:17:27,Jai shree ganesh 🙏🙏
namaani.rahma,0,2024-10-12 08:13:05,He is Muslim or name only Muslim astaghfirullah
amre.sh6875,0,2024-10-12 08:09:55,Jay Shri Ram 🕉️🕉️🕉️
rabiul_hussain_766,0,2024-10-12 08:07:20,😡😡😡😡😡😡
yanaunstoppable,0,2024-10-12 08:07:01,He😂kept fan🙌..... confused ...............khan bhai kya karrahe ap😂
mukeshsingh5341,0,2024-10-12 07:52:17,Ganpati bappa morya ❤️❤️
mdhussainahmed51,0,2024-10-12 07:47:18,Munaphic...
ramjan7517ali,0,2024-10-12 07:45:40,🙌🙌🙌🙌
snishad32,0,2024-10-12 06:11:02,😂😂
luckyvlogs07_,0,2024-10-12 05:54:15,🙏🙌🕉️
thakur_rajveer_singh_007,1,2024-10-12 05:30:26,Agar Shiv bhagwan tha to Ganesh ko usi ka sar kyun nhi Jod paaya ??? Jo ek sar nhi Jod paata wo Srushti ka Nirmata kaise ho sakta hai??? Pandit hun Parantu ye Parashn mere samne khade hain
mehvii411,0,2024-10-12 05:29:33,Astagfirullah
thakur_rajveer_singh_007,2,2024-10-12 05:27:18,Shiv ne Ganesha ka sar tan se Juda kyun kiya tha ???
shanki_boy.yt,0,2024-10-12 04:28:44,Jay Shree ram ram ram ram ram ram ram 🚩🚩🚩🚩
tohiddear,0,2024-10-12 04:27:43,Sale Hindu kahike
beingsalmankhan.2.00,0,2024-10-12 03:57:21,Astagfirullah Shahrukh bahi 😡
kattar_hindu_sher79,34,2024-10-12 02:46:19,Respect all Dharm।  Koi kuch nahi bolega 🙏
zx_mix_badsha,0,2024-10-12 02:16:37,Bus ine Logon ki vajah se to Musalman Badnaam mein hai
bikash__hela,0,2024-10-12 01:52:51,Ganpati Bappa morya
harikishorehari,0,2024-10-12 00:05:40,🙏🙏🙏🕉️🕉️
nonexistphotographer,0,2024-10-11 21:09:35,Shirk…
salmanpatel3501,0,2024-10-11 19:58:54,Sirf naam ka muslim hai sala😡😡
mdb594823,0,2024-10-11 18:48:44,Astaghfirullah 😡
queen___shahjadi___,0,2024-10-11 18:06:09,Respect all religion😍😍
rakeshchaudhary7050,0,2024-10-11 17:48:48,🕉️🕉️🕉️🕉️🕉️🕉️
pathan923319432914,0,2024-10-11 17:42:08,ONLY PAKISTAN PATHAN ❤️ 🇵🇰
pathan923319432914,0,2024-10-11 17:41:47,😂😂😂😂😂😂😂😂
kingfan1887,0,2024-10-11 17:13:29,Srk mkc
pr_atap5484,0,2024-10-11 17:11:34,👏👏👏🙏🙏
sidz_bullet_007,0,2024-10-11 16:55:42,❤️🙏🕉️
__orangajeb__ansari,0,2024-10-11 16:29:31,अपना ईमान को भेज दिया bhai na😡
bollywoodistant,0,2024-10-11 16:22:47,Duniya me agar sabse bada mazhab to h insaniyat agar aap ke andar insaniyat nahi h to aap Muslim ya Hindu ho yar fir Sikh ho ya isayi ho  agar insaniyat nahi h to aapka Muslim hona Hindu hona Sikh hona isayi hona  bekar h agr kisi ko meri baat buri lagi ho to mafi chata hu  aap bhi dil se sochna is baat ko or hai I am Muslim but respect all
only_noyon_,0,2024-10-11 16:22:42,SRK follow ❌❌ unfollowed ✅
nasishazia,0,2024-10-11 16:08:31,لعنت
shibli.faraz,0,2024-10-11 15:45:09,Astagfirullah
its_ali_1.0,0,2024-10-11 15:38:00,They called themselves Muslims😑
yadavshubham.01,1,2024-10-11 14:12:03,Real hero ❤️😍
sadidulsujon,47,2024-10-11 13:15:08,E kon se Muslim hai? Astagfirullah
__ayushiiii_,0,2024-10-11 12:40:56,Astagfirulla
chinu_c_hinu__,0,2024-10-11 11:41:40,Respect shahrukh khan 🙏
nizamdinnohrio,0,2024-10-11 11:33:53,SRK always have acting full😂😂
shrushti_tiwari_,0,2024-10-10 14:53:42,😍
donabhi___,0,2024-10-10 14:28:33,Yea sharukh khan musalman hoke bhi apne hindu dharm ko Etna mann raha hai 🙏....aur ek ranbir kapoor hai sala chutiya jo bolta hai ki cow meet uska favourite hai sala uska movies ban karo pehle....baki Jai shree ram 🙏
suraj.bhuian,0,2024-10-10 14:22:27,अब इस पर भी कोई मुसलमान बोलेंगे🙏🙏
kumarvivekroyofficial,0,2024-10-10 13:37:55,☪️Rasgullah 🥲asthmagullah😡
duaali.946,0,2024-10-10 13:30:25,He's not Muslims so Muslims can't follow him and also don't share love for him
sunlight09876,0,2024-10-10 13:27:23,Esiliy mujhe srk psand hai bhai golden h Heart 🧡🧡
siddhishri_7,0,2024-10-10 12:10:47,Real king 👑😍😍
misachaudhary937,0,2024-10-10 11:38:06,Bahut acha lga srk🙏🙏
itz.atul_verma,0,2024-10-10 11:17:14,Katwe kha gye
ck07xoxo,0,2024-10-10 10:06:08,srk 🤍
piyush_________bhai,0,2024-10-10 10:01:45,Jay Ganesh ji
rohan_onfire332,0,2024-10-10 09:52:47,Astagfirullah 🥹🥹🥹
iam.onjuma,0,2024-10-10 09:33:56,Nawjubillah Allah 🥺😔
i_am.stylise_prince,0,2024-10-10 08:49:34,Converted crying in corner 😂
42.7053377,0,2024-10-10 08:30:41,Stk bhai🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
zameerkhan5833,0,2024-10-10 08:21:33,Ye to acttar Inka Kam h logo ko drama dikhane ka
wajihamidi,0,2024-10-10 07:52:48,🤢🤮🤮🤮🤮🤮🤮🤮🤮
ayush_raj0011,0,2024-10-10 07:20:52,Real indian ❤️
harisha_kumar_77,0,2024-10-10 07:10:13,🙏🕉️😍
chaurasiyajiabcdabcd,0,2024-10-10 06:59:35,🙏🙏🙏🙏🙏 जय गणेश जी महराज ❤️🙏
anime_lover_2288,0,2024-10-10 06:35:18,Astagfirullah
anime_lover_2288,0,2024-10-10 06:34:58,Astagfirullah
6aftab5,0,2024-10-10 06:15:55,Lanat ho khuda ki
shrivastavarti234,1,2024-10-10 05:47:13,"जो सनातनी लोग दिखावे के लिए भक्ति करते हे,ओर गर्वे में अस्लीलता फैलाते हे उनसे करोड़ गुना अच्छे होते हे bollywood वाले जो।जात, पात,उच्च,नीच ,भेदभाव नही करते हे।❤️🔥🙏"
llxx__emon__xxll,0,2024-10-10 05:14:41,Astagfirullah
kamleshkumarsah_,0,2024-10-10 05:14:00,🙏🙏
rocks_roshan_08,0,2024-10-10 05:12:38,Respect Shahrukh khan
mr__manojpatel,0,2024-10-10 04:57:33,लोग इन्हें ऐसे ही फालतु के बदनाम करते है क्या यार जय देव 😍😍🕉️🕉️
mr.aryan717,0,2024-10-10 04:54:42,Beauty of 🇮🇳
sabir_aly__khan,0,2024-10-10 04:32:23,Astaghfirullah
_manoj_chandrakar_,0,2024-10-10 03:56:14,Respect all Religions 🙏🙏
hinduchorapriyanshuuuu,0,2024-10-10 03:45:56,Ganpati bappa morya 🕉️🙏😍
pankajsharma571999,0,2024-10-10 03:27:09,Ye hindu ha 🕉️
shukkraalii,0,2024-10-10 03:20:05,❤️😡😡😡
tera___hero___999,0,2024-10-10 03:09:45,❤️
super_boy_ravindra,0,2024-10-10 03:07:48,🙏🕉️😂❤️
yeah_itz_rohan,0,2024-10-10 02:57:09,😍
nfis_1m,0,2024-10-10 02:56:09,🙏🙏
mr_dangalsa_boy,0,2024-10-10 02:44:24,Reel muslim ❌
chocolaty_boy_0752,0,2024-10-10 02:34:27,🙏❤️🙏🙏🙏❤️❤️❤️🙏🙏
